pep_eVal,scanID,ppm_error,theoMZ,hScore,nextScore,deltaH,pepLen,pro_eVal
2.50E-08,2898,0.190886531,777.0759543,63,25.2,37.8,21,-23.7
2.50E-08,2898,0.190886531,777.0759543,63,25.2,37.8,21,-23.7
0.00048,2911,-0.640282731,1165.110293,33.2,17.9,15.3,21,-23.7
0.00048,2911,-0.640282731,1165.110293,33.2,17.9,15.3,21,-23.7
0.0034,1542,-0.885656395,601.8135282,45.5,26,19.5,10,-23.7
0.0034,1542,-0.885656395,601.8135282,45.5,26,19.5,10,-23.7
0.001,2870,0.951397926,862.9407082,40.1,17.5,22.6,16,-23.6
0.001,2870,0.951397926,862.9407082,40.1,17.5,22.6,16,-18.1
0.00032,2864,1.369155481,862.9407082,34.7,17.4,17.3,16,-23.6
0.00032,2864,1.369155481,862.9407082,34.7,17.4,17.3,16,-18.1
7.00E-07,2881,1.622045578,942.9451432,46.3,19.9,26.4,17,-23.6
7.00E-07,2881,1.622045578,942.9451432,46.3,19.9,26.4,17,-18.1
7.00E-07,2881,1.622045578,942.9451432,46.3,19.9,26.4,17,-10.8
0.00014,2497,-0.777042463,919.5121682,38.4,13.7,24.7,18,-22.1
7.30E-06,2495,-0.776498696,919.5121682,35.3,16.3,19,18,-22.1
3.10E-08,2884,0.122080622,745.4090432,64.6,17.9,46.7,15,-22.1
0.0076,2894,1.047039445,497.275121,35.3,22.8,12.5,15,-22.1
0.0025,2594,0.298763241,610.8515882,34.6,21.9,12.7,10,-22.1
0.0077,2707,0.364639456,645.8434382,39.3,22.3,17,11,-22
0.0026,2808,0.055649183,889.5009332,26.1,16.1,10,17,-22
0.0026,2808,0.055649183,889.5009332,26.1,16.1,10,17,-9.3
2.50E-05,1758,-1.594519127,700.8382532,45.4,16.3,29.1,13,-21.8
2.50E-05,1758,-1.594519127,700.8382532,45.4,16.3,29.1,13,-21.8
2.50E-05,1758,-1.594519127,700.8382532,45.4,16.3,29.1,13,-8.8
0.0044,1705,-1.717981898,672.3004482,30.9,14.6,16.3,12,-21.8
0.0044,1705,-1.717981898,672.3004482,30.9,14.6,16.3,12,-21.8
0.0021,2321,-0.434267777,515.8107782,38.3,23.7,14.6,10,-21.8
0.0021,2321,-0.434267777,515.8107782,38.3,23.7,14.6,10,-21.8
0.0021,2321,-0.434267777,515.8107782,38.3,23.7,14.6,10,-8.7
0.0021,2321,-0.434267777,515.8107782,38.3,23.7,14.6,10,-8.7
0.0016,2446,1.00618293,515.8107782,41.6,21,20.6,10,-21.8
0.0016,2446,1.00618293,515.8107782,41.6,21,20.6,10,-21.8
0.0016,2446,1.00618293,515.8107782,41.6,21,20.6,10,-8.7
0.0016,2446,1.00618293,515.8107782,41.6,21,20.6,10,-8.7
1.20E-05,2927,-0.690688833,896.9306732,34.6,16,18.6,16,-21.7
3.80E-09,1392,-1.046585282,796.8772482,63.1,16.2,46.9,16,-21.7
3.10E-06,2177,0.145860488,719.8659582,45.4,22.3,23.1,13,-21.5
3.10E-06,2177,0.145860488,719.8659582,45.4,22.3,23.1,13,-21.5
0.00067,3310,0.616971939,767.7280543,42.6,23.6,19,20,-21.1
0.00067,3310,0.616971939,767.7280543,42.6,23.6,19,20,-3.2
1.30E-09,2818,0.684474328,826.9119482,53.6,16.7,36.9,14,-21.1
1.30E-07,2816,0.599217366,826.9119482,49.8,17.5,32.3,14,-21.1
5.10E-06,3288,0.374855779,834.9877932,39.2,14.9,24.3,16,-21
0.00026,3291,0.108384818,834.9877932,29.5,18.2,11.3,16,-21
1.40E-05,2200,-0.01899034,710.8877482,50.1,22.8,27.3,12,-20.7
6.00E-07,2453,-0.452193506,877.9427282,42.1,14.9,27.2,14,-20.7
0.0018,2426,0.036072697,887.0975343,48.9,21.3,27.6,25,-20.7
0.00015,2605,0.148307047,670.9054082,44.4,20.5,23.9,12,-20.5
0.00015,2605,0.148307047,670.9054082,44.4,20.5,23.9,12,-20.5
0.00015,2605,0.148307047,670.9054082,44.4,20.5,23.9,12,-20.5
0.00015,2605,0.148307047,670.9054082,44.4,20.5,23.9,12,-12
5.90E-06,2249,0.0469229,959.0200182,47.1,20.8,26.3,19,-20.5
5.90E-06,2249,0.0469229,959.0200182,47.1,20.8,26.3,19,-20.5
5.90E-06,2249,0.0469229,959.0200182,47.1,20.8,26.3,19,-20.5
5.90E-06,2249,0.0469229,959.0200182,47.1,20.8,26.3,19,-12
3.90E-05,2251,0.063606597,959.0200182,40.1,19.2,20.9,19,-20.5
3.90E-05,2251,0.063606597,959.0200182,40.1,19.2,20.9,19,-20.5
3.90E-05,2251,0.063606597,959.0200182,40.1,19.2,20.9,19,-20.5
3.90E-05,2251,0.063606597,959.0200182,40.1,19.2,20.9,19,-12
2.50E-05,2689,-0.667465637,1295.197763,38.8,20.2,18.6,23,-20.5
2.50E-05,2689,-0.667465637,1295.197763,38.8,20.2,18.6,23,-20.5
2.50E-05,2689,-0.667465637,1295.197763,38.8,20.2,18.6,23,-20.5
0.0035,3442,0.315474526,763.9285582,37.7,19.8,17.9,14,-20.4
0.0035,3442,0.315474526,763.9285582,37.7,19.8,17.9,14,-20.4
0.0035,3442,0.315474526,763.9285582,37.7,19.8,17.9,14,-20.4
0.0035,3442,0.315474526,763.9285582,37.7,19.8,17.9,14,-20.4
5.60E-05,2046,-0.047305553,718.731681,53,23.3,29.7,20,-20.4
5.60E-05,2046,-0.047305553,718.731681,53,23.3,29.7,20,-20.4
5.60E-05,2046,-0.047305553,718.731681,53,23.3,29.7,20,-20.4
5.60E-05,2046,-0.047305553,718.731681,53,23.3,29.7,20,-20.4
3.10E-06,1716,-1.557453148,729.3959382,61.8,23.3,38.5,13,-19.8
0.0045,2471,1.101030643,585.3606382,46.1,32.3,13.8,10,-19.6
0.00019,1601,1.106266629,627.7871732,34.5,18.6,15.9,10,-19.6
5.30E-06,2615,0.418616504,601.9829543,52.7,26.2,26.5,16,-19.2
0.0011,2663,0.343646369,874.4454382,42.4,24.7,17.7,16,-19.2
1.20E-05,2662,0.324205477,874.4454382,50.4,24.6,25.8,16,-19.2
0.007,1242,0.043950133,614.3326082,30.2,17.3,12.9,11,-19.2
0.00048,1637,-0.890671736,606.8453482,37.7,25.2,12.5,12,-18.8
1.40E-05,1174,1.830873204,547.2798432,49.2,25.9,23.3,11,-18.8
4.50E-05,2630,0.22649829,962.4796732,38.8,17.8,21,17,-18.2
4.50E-05,2630,0.22649829,962.4796732,38.8,17.8,21,17,-18.2
4.50E-05,2630,0.22649829,962.4796732,38.8,17.8,21,17,-18.2
1.30E-08,2628,0.214030494,962.4796732,53,20,33,17,-18.2
1.30E-08,2628,0.214030494,962.4796732,53,20,33,17,-18.2
1.30E-08,2628,0.214030494,962.4796732,53,20,33,17,-18.2
0.00049,1607,-0.035153037,625.8349832,34.6,15.9,18.7,11,-17.9
0.00049,1607,-0.035153037,625.8349832,34.6,15.9,18.7,11,-17.9
0.0038,1766,-1.891761708,559.7956632,31.6,20.5,11.1,10,-17.9
0.0038,1766,-1.891761708,559.7956632,31.6,20.5,11.1,10,-17.9
0.0038,1766,-1.891761708,559.7956632,31.6,20.5,11.1,10,-2.4
0.0009,2899,-0.547439857,586.9746776,42.4,30.4,12,17,-17.6
0.0009,2899,-0.547439857,586.9746776,42.4,30.4,12,17,-17.6
0.0009,2899,-0.547439857,586.9746776,42.4,30.4,12,17,-8.8
0.0009,2899,-0.547439857,586.9746776,42.4,30.4,12,17,-8.8
0.0009,2899,-0.547439857,586.9746776,42.4,30.4,12,17,-3.5
0.00032,2892,0.321037912,879.9583782,44.8,21.3,23.5,17,-17.6
0.00032,2892,0.321037912,879.9583782,44.8,21.3,23.5,17,-17.6
0.00032,2892,0.321037912,879.9583782,44.8,21.3,23.5,17,-8.8
0.00032,2892,0.321037912,879.9583782,44.8,21.3,23.5,17,-8.8
0.00032,2892,0.321037912,879.9583782,44.8,21.3,23.5,17,-3.5
1.00E-05,2338,0.150091878,929.4307032,43.7,15.2,28.5,16,-17.6
1.00E-05,2338,0.150091878,929.4307032,43.7,15.2,28.5,16,-17.6
0.00024,2336,0.075852885,929.4307032,42.8,19.9,22.9,16,-17.6
0.00024,2336,0.075852885,929.4307032,42.8,19.9,22.9,16,-17.6
3.10E-06,1300,-1.950817443,633.3242532,49.4,18.9,30.5,10,-17.1
3.10E-06,1300,-1.950817443,633.3242532,49.4,18.9,30.5,10,-17.1
3.10E-06,1300,-1.950817443,633.3242532,49.4,18.9,30.5,10,-17.1
3.10E-06,1300,-1.950817443,633.3242532,49.4,18.9,30.5,10,-17.1
3.10E-06,1300,-1.950817443,633.3242532,49.4,18.9,30.5,10,-17.1
3.10E-06,1300,-1.950817443,633.3242532,49.4,18.9,30.5,10,-17.1
3.10E-06,1300,-1.950817443,633.3242532,49.4,18.9,30.5,10,-17.1
3.10E-06,1300,-1.950817443,633.3242532,49.4,18.9,30.5,10,-17.1
3.10E-06,1300,-1.950817443,633.3242532,49.4,18.9,30.5,10,-17.1
3.10E-06,1300,-1.950817443,633.3242532,49.4,18.9,30.5,10,-17.1
3.10E-06,1300,-1.950817443,633.3242532,49.4,18.9,30.5,10,-17.1
3.10E-06,1300,-1.950817443,633.3242532,49.4,18.9,30.5,10,-17.1
3.10E-06,1300,-1.950817443,633.3242532,49.4,18.9,30.5,10,-17.1
3.10E-06,1300,-1.950817443,633.3242532,49.4,18.9,30.5,10,-10.6
2.10E-07,2364,-0.378976832,840.4207682,45.8,23.2,22.6,15,-16.9
2.10E-07,2364,-0.378976832,840.4207682,45.8,23.2,22.6,15,-16.9
0.0049,1693,-1.273488091,653.3237382,29.1,18.5,10.6,11,-16.9
0.00063,2743,-0.620967139,793.9228482,39.2,17.6,21.6,14,-16.9
0.0002,2744,0.673441796,529.6176576,60.1,29.8,30.3,14,-16.9
8.60E-05,2341,-0.001294662,772.4021832,41.9,18.2,23.7,13,-16.9
1.10E-07,2128,-0.191054668,881.9465232,58.4,25.6,32.8,16,-16.1
1.10E-07,2128,-0.191054668,881.9465232,58.4,25.6,32.8,16,-7
6.30E-07,2164,0.209009665,669.8254832,41.2,18.4,22.8,11,-16.1
0.0003,2863,0.6381406,966.0880382,31.5,15.7,15.8,19,-15.9
0.0003,2863,0.6381406,966.0880382,31.5,15.7,15.8,19,-15.9
0.0003,2863,0.6381406,966.0880382,31.5,15.7,15.8,19,-15.9
0.0003,2863,0.6381406,966.0880382,31.5,15.7,15.8,19,-15.9
0.0003,2863,0.6381406,966.0880382,31.5,15.7,15.8,19,-15.9
0.0003,2863,0.6381406,966.0880382,31.5,15.7,15.8,19,-15.9
0.0003,2863,0.6381406,966.0880382,31.5,15.7,15.8,19,-15.9
0.0003,2863,0.6381406,966.0880382,31.5,15.7,15.8,19,-15.9
0.0003,2863,0.6381406,966.0880382,31.5,15.7,15.8,19,-15.9
0.0003,2863,0.6381406,966.0880382,31.5,15.7,15.8,19,-15.9
0.0003,2863,0.6381406,966.0880382,31.5,15.7,15.8,19,-15.9
8.30E-07,2860,0.559990372,966.0880382,40.3,16.2,24.1,19,-15.9
8.30E-07,2860,0.559990372,966.0880382,40.3,16.2,24.1,19,-15.9
8.30E-07,2860,0.559990372,966.0880382,40.3,16.2,24.1,19,-15.9
8.30E-07,2860,0.559990372,966.0880382,40.3,16.2,24.1,19,-15.9
8.30E-07,2860,0.559990372,966.0880382,40.3,16.2,24.1,19,-15.9
8.30E-07,2860,0.559990372,966.0880382,40.3,16.2,24.1,19,-15.9
8.30E-07,2860,0.559990372,966.0880382,40.3,16.2,24.1,19,-15.9
8.30E-07,2860,0.559990372,966.0880382,40.3,16.2,24.1,19,-15.9
8.30E-07,2860,0.559990372,966.0880382,40.3,16.2,24.1,19,-15.9
8.30E-07,2860,0.559990372,966.0880382,40.3,16.2,24.1,19,-15.9
8.30E-07,2860,0.559990372,966.0880382,40.3,16.2,24.1,19,-15.9
1.60E-07,2893,-0.037263685,966.0880382,46.6,17.5,29.1,19,-15.9
1.60E-07,2893,-0.037263685,966.0880382,46.6,17.5,29.1,19,-15.9
1.60E-07,2893,-0.037263685,966.0880382,46.6,17.5,29.1,19,-15.9
1.60E-07,2893,-0.037263685,966.0880382,46.6,17.5,29.1,19,-15.9
1.60E-07,2893,-0.037263685,966.0880382,46.6,17.5,29.1,19,-15.9
1.60E-07,2893,-0.037263685,966.0880382,46.6,17.5,29.1,19,-15.9
1.60E-07,2893,-0.037263685,966.0880382,46.6,17.5,29.1,19,-15.9
1.60E-07,2893,-0.037263685,966.0880382,46.6,17.5,29.1,19,-15.9
1.60E-07,2893,-0.037263685,966.0880382,46.6,17.5,29.1,19,-15.9
1.60E-07,2893,-0.037263685,966.0880382,46.6,17.5,29.1,19,-15.9
1.60E-07,2893,-0.037263685,966.0880382,46.6,17.5,29.1,19,-15.9
8.20E-07,2919,-1.120949028,644.394451,74.4,22.5,51.9,19,-15.9
8.20E-07,2919,-1.120949028,644.394451,74.4,22.5,51.9,19,-15.9
8.20E-07,2919,-1.120949028,644.394451,74.4,22.5,51.9,19,-15.9
8.20E-07,2919,-1.120949028,644.394451,74.4,22.5,51.9,19,-15.9
8.20E-07,2919,-1.120949028,644.394451,74.4,22.5,51.9,19,-15.9
8.20E-07,2919,-1.120949028,644.394451,74.4,22.5,51.9,19,-15.9
8.20E-07,2919,-1.120949028,644.394451,74.4,22.5,51.9,19,-15.9
8.20E-07,2919,-1.120949028,644.394451,74.4,22.5,51.9,19,-15.9
8.20E-07,2919,-1.120949028,644.394451,74.4,22.5,51.9,19,-15.9
8.20E-07,2919,-1.120949028,644.394451,74.4,22.5,51.9,19,-15.9
8.20E-07,2919,-1.120949028,644.394451,74.4,22.5,51.9,19,-15.9
1.70E-06,2901,-0.393133946,644.394451,66.7,24.8,41.9,19,-15.9
1.70E-06,2901,-0.393133946,644.394451,66.7,24.8,41.9,19,-15.9
1.70E-06,2901,-0.393133946,644.394451,66.7,24.8,41.9,19,-15.9
1.70E-06,2901,-0.393133946,644.394451,66.7,24.8,41.9,19,-15.9
1.70E-06,2901,-0.393133946,644.394451,66.7,24.8,41.9,19,-15.9
1.70E-06,2901,-0.393133946,644.394451,66.7,24.8,41.9,19,-15.9
1.70E-06,2901,-0.393133946,644.394451,66.7,24.8,41.9,19,-15.9
1.70E-06,2901,-0.393133946,644.394451,66.7,24.8,41.9,19,-15.9
1.70E-06,2901,-0.393133946,644.394451,66.7,24.8,41.9,19,-15.9
1.70E-06,2901,-0.393133946,644.394451,66.7,24.8,41.9,19,-15.9
1.70E-06,2901,-0.393133946,644.394451,66.7,24.8,41.9,19,-15.9
0.0068,2598,-0.39786605,672.3368332,30.1,19.6,10.5,11,-14.8
3.60E-05,2323,-0.806392025,942.4696382,43.9,17.2,26.7,16,-14.8
3.40E-08,2459,-0.417277377,921.4494282,61.4,20.8,40.6,17,-14.5
3.40E-08,2459,-0.417277377,921.4494282,61.4,20.8,40.6,17,-14.5
3.40E-08,2459,-0.417277377,921.4494282,61.4,20.8,40.6,17,-7.5
9.60E-05,2947,0.166167531,998.9917932,31.8,18.2,13.6,17,-14.5
9.60E-05,2947,0.166167531,998.9917932,31.8,18.2,13.6,17,-14.5
9.60E-05,2947,0.166167531,998.9917932,31.8,18.2,13.6,17,-4
9.60E-05,2947,0.166167531,998.9917932,31.8,18.2,13.6,17,-4
9.60E-05,2947,0.166167531,998.9917932,31.8,18.2,13.6,17,-4
0.00065,2258,-0.816482694,816.9187232,40.5,18.8,21.7,15,-14.4
0.00065,2258,-0.816482694,816.9187232,40.5,18.8,21.7,15,-14.4
0.0025,1426,-0.761724808,513.3087382,43.2,20,23.2,11,-14.3
0.0025,1426,-0.761724808,513.3087382,43.2,20,23.2,11,-11.8
0.0025,1426,-0.761724808,513.3087382,43.2,20,23.2,11,-11.8
0.00017,2687,0.050904704,857.8120076,47.1,25.5,21.6,24,-14.3
2.00E-09,2302,-0.350334867,1215.979453,52.2,13.6,38.6,22,-14.2
7.10E-11,2297,-1.294429767,1215.979453,70.9,20.9,50,22,-14.2
1.10E-08,2298,-0.190302686,810.9887276,72.8,24.1,48.7,22,-14.2
0.00038,2360,-0.154047356,684.8543382,42.3,38.6,3.7,12,-13.9
0.00038,2360,-0.154047356,684.8543382,42.3,38.6,3.7,12,-13.9
0.00038,2360,-0.154047356,684.8543382,42.3,38.6,3.7,12,-13.9
0.00038,2360,-0.154047356,684.8543382,42.3,38.6,3.7,12,-13.9
0.00038,2360,-0.154047356,684.8543382,42.3,38.6,3.7,12,-13.9
0.00038,2360,-0.154047356,684.8543382,42.3,38.6,3.7,12,-3.4
0.00038,2360,-0.154047356,684.8543382,42.3,38.6,3.7,12,-3.4
0.00038,2360,-0.154047356,684.8543382,42.3,38.6,3.7,12,-3.4
0.0019,2648,-0.329552221,767.7083743,60.8,32.7,28.1,20,-13.8
0.0019,2648,-0.329552221,767.7083743,60.8,32.7,28.1,20,-13.8
0.0019,2648,-0.329552221,767.7083743,60.8,32.7,28.1,20,-13.8
0.0019,2648,-0.329552221,767.7083743,60.8,32.7,28.1,20,-13.8
0.00094,2723,0.089205194,823.9430532,30.6,20.4,10.2,16,-13.8
0.00094,2723,0.089205194,823.9430532,30.6,20.4,10.2,16,-13.8
0.00094,2723,0.089205194,823.9430532,30.6,20.4,10.2,16,-13.8
0.00094,2723,0.089205194,823.9430532,30.6,20.4,10.2,16,-13.8
0.00034,2771,-0.427075794,839.4294532,32.4,14.8,17.6,15,-13.7
0.005,2981,0.08987633,738.0511976,39.4,25.1,14.3,21,-13.7
0.0044,2742,0.224190442,666.8437732,32.9,15.8,17.1,11,-13.7
0.0044,2742,0.224190442,666.8437732,32.9,15.8,17.1,11,-13.7
0.0044,2742,0.224190442,666.8437732,32.9,15.8,17.1,11,-13.7
6.70E-06,2753,-0.801537064,666.8437732,39.4,16.5,22.9,11,-13.7
6.70E-06,2753,-0.801537064,666.8437732,39.4,16.5,22.9,11,-13.7
6.70E-06,2753,-0.801537064,666.8437732,39.4,16.5,22.9,11,-13.7
2.70E-06,2233,-0.272663393,619.8118432,45.4,13.6,31.8,12,-13.7
2.70E-06,2233,-0.272663393,619.8118432,45.4,13.6,31.8,12,-13.7
2.70E-06,2233,-0.272663393,619.8118432,45.4,13.6,31.8,12,-13.7
0.0022,2030,-0.381584033,691.8528482,35.7,16.9,18.8,12,-13
3.30E-06,2086,0.088753065,777.4379382,46.6,21.5,25.1,15,-12.6
3.30E-06,2086,0.088753065,777.4379382,46.6,21.5,25.1,15,-5.5
3.30E-06,2086,0.088753065,777.4379382,46.6,21.5,25.1,15,-5.5
7.00E-05,2280,0.370088038,788.1007676,54.7,27,27.7,22,-12.6
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-11.8
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-6.1
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-6.1
7.30E-07,1988,-0.520980483,894.4672882,53.9,19.4,34.5,16,-6.1
9.60E-06,2566,0.240557758,842.486511,55.9,22.7,33.2,26,-11.8
6.90E-05,2491,0.244118622,716.8646082,40.4,18,22.4,12,-11.6
5.70E-06,2399,-0.196363095,791.9003332,36.3,14.1,22.2,13,-11.6
6.60E-06,2406,-0.190571693,771.3632482,42.1,17.4,24.7,13,-11.4
6.60E-06,2406,-0.190571693,771.3632482,42.1,17.4,24.7,13,-11.4
6.60E-06,2406,-0.190571693,771.3632482,42.1,17.4,24.7,13,-5.2
6.60E-06,2406,-0.190571693,771.3632482,42.1,17.4,24.7,13,-5.2
0.00056,3552,0.748231848,676.9292182,43.5,19.4,24.1,12,-11.4
0.00056,3552,0.748231848,676.9292182,43.5,19.4,24.1,12,-11.4
4.60E-06,2885,0.473033749,612.3594076,53.9,22.6,31.3,18,-10.9
4.60E-06,2885,0.473033749,612.3594076,53.9,22.6,31.3,18,-5.3
0.0026,1686,-0.369429225,606.3407682,35.5,18.3,17.2,11,-10.9
0.0026,1686,-0.369429225,606.3407682,35.5,18.3,17.2,11,-2.6
1.20E-06,2452,0.297651065,776.076511,55.7,23.3,32.4,25,-10.8
1.90E-07,2725,-0.609614945,778.3601832,57.6,21.9,35.7,13,-10.8
1.90E-07,2725,-0.609614945,778.3601832,57.6,21.9,35.7,13,-10.8
1.90E-07,2725,-0.609614945,778.3601832,57.6,21.9,35.7,13,-10.8
1.90E-07,2725,-0.609614945,778.3601832,57.6,21.9,35.7,13,-6.7
1.90E-07,2725,-0.609614945,778.3601832,57.6,21.9,35.7,13,-6.7
6.00E-06,2227,-0.3355134,660.6790276,48.6,29.5,19.1,17,-10.6
6.00E-06,2227,-0.3355134,660.6790276,48.6,29.5,19.1,17,-10.6
0.0036,1559,-1.52246198,501.5998276,38.4,22,16.4,14,-10.6
0.0036,1559,-1.52246198,501.5998276,38.4,22,16.4,14,-10.6
0.0005,2407,-0.459948487,678.3368332,33.6,17.3,16.3,12,-10
0.0005,2407,-0.459948487,678.3368332,33.6,17.3,16.3,12,-10
0.0005,2407,-0.459948487,678.3368332,33.6,17.3,16.3,12,-10
0.0005,2407,-0.459948487,678.3368332,33.6,17.3,16.3,12,-10
0.0005,2407,-0.459948487,678.3368332,33.6,17.3,16.3,12,-10
0.00017,2680,1.064967697,457.7603632,30.6,16.9,13.7,8,-10
0.00017,2680,1.064967697,457.7603632,30.6,16.9,13.7,8,-10
0.00017,2680,1.064967697,457.7603632,30.6,16.9,13.7,8,-10
0.00017,2680,1.064967697,457.7603632,30.6,16.9,13.7,8,-10
0.00017,2680,1.064967697,457.7603632,30.6,16.9,13.7,8,-10
0.00017,2680,1.064967697,457.7603632,30.6,16.9,13.7,8,-3.8
0.00017,2680,1.064967697,457.7603632,30.6,16.9,13.7,8,-3.8
0.00017,2680,1.064967697,457.7603632,30.6,16.9,13.7,8,-3.8
0.0014,2113,0.028850219,485.2649532,30.5,17.7,12.8,8,-10
6.60E-05,2555,1.204328463,768.8932282,42.1,27.5,14.6,14,-10
0.00014,2652,-0.439369386,993.4693082,30.2,17.1,13.1,16,-9.7
0.00014,2652,-0.439369386,993.4693082,30.2,17.1,13.1,16,-9.7
0.00014,2652,-0.439369386,993.4693082,30.2,17.1,13.1,16,-9.7
0.00014,2652,-0.439369386,993.4693082,30.2,17.1,13.1,16,-3.9
0.0037,2634,-0.683463489,993.4693082,28.4,14.4,14,16,-9.7
0.0037,2634,-0.683463489,993.4693082,28.4,14.4,14,16,-9.7
0.0037,2634,-0.683463489,993.4693082,28.4,14.4,14,16,-9.7
0.0037,2634,-0.683463489,993.4693082,28.4,14.4,14,16,-3.9
0.0014,2078,-0.966775132,947.9970782,32.3,19.1,13.2,18,-9.7
0.0014,2078,-0.966775132,947.9970782,32.3,19.1,13.2,18,-9.7
0.0014,2078,-0.966775132,947.9970782,32.3,19.1,13.2,18,-9.7
0.0014,2078,-0.966775132,947.9970782,32.3,19.1,13.2,18,-2.9
7.80E-05,1700,-1.222551706,764.3848482,49.1,22.3,26.8,13,-9.4
0.0053,1391,1.139190511,511.7669032,41.8,20.6,21.2,10,-9.4
0.00036,1991,-0.111537903,615.6352676,40.8,21.5,19.3,17,-9.1
0.00036,1991,-0.111537903,615.6352676,40.8,21.5,19.3,17,-9.1
2.40E-05,1992,-1.482204986,922.9492632,42.9,18.2,24.7,17,-9.1
2.40E-05,1992,-1.482204986,922.9492632,42.9,18.2,24.7,17,-9.1
6.10E-05,1993,-1.776370669,922.9492632,42.4,15.8,26.6,17,-9.1
6.10E-05,1993,-1.776370669,922.9492632,42.4,15.8,26.6,17,-9.1
1.40E-05,1884,-0.440381512,497.296081,50.8,28.4,22.4,14,-9
8.00E-05,2522,0.764988834,699.3566132,35,21.5,13.5,11,-8.9
0.0044,2845,0.327877084,724.3568132,34.3,21.4,12.9,12,-8.7
0.0004,2144,-1.03874655,622.8660882,46.1,33,13.1,11,-8.7
0.0012,2395,0.118326839,709.8981132,33.2,15.1,18.1,13,-8.7
0.0012,2395,0.118326839,709.8981132,33.2,15.1,18.1,13,-8.7
4.50E-09,2533,-1.266667156,1068.552218,53.5,16.3,37.2,20,-8.3
8.50E-06,2534,-1.181037275,1068.552218,38.4,15.8,22.6,20,-8.3
0.0016,2624,-0.15754367,732.072151,39.4,23.6,15.8,20,-7.7
0.0016,2624,-0.15754367,732.072151,39.4,23.6,15.8,20,-7.7
0.0016,2624,-0.15754367,732.072151,39.4,23.6,15.8,20,-7.7
0.0016,2624,-0.15754367,732.072151,39.4,23.6,15.8,20,-7.7
0.00053,3839,0.035737871,848.772821,36.5,20.5,16,24,-7.3
5.20E-08,2599,-0.770073378,904.4592632,44.8,13.4,31.4,16,-7.3
5.20E-08,2599,-0.770073378,904.4592632,44.8,13.4,31.4,16,-7.3
0.0017,2608,0.583617844,649.3975532,30.2,15.8,14.4,11,-7.2
0.0017,2608,0.583617844,649.3975532,30.2,15.8,14.4,11,-7.2
0.0017,2608,0.583617844,649.3975532,30.2,15.8,14.4,11,-7.2
0.0017,2608,0.583617844,649.3975532,30.2,15.8,14.4,11,-7.2
